brand,commercial_number,BDM,transcript,total_bdm_terms_pct,comparatives,superlatives,unique_words,bdm_words,product_cat_name,product_cat_keywords,product_cat_brands,keyword_similarity,similar_phrases,shared_keywords,shared_keywords_count
Toyota,AD0568,0.0,IN UN Tin 5 GAMES 3 _ GAMES 3 PAD LAUREN Woo LAUREN PARALYMPIC GOLD MEDALIST START YOUR IMPOSSIBLE prototypes show sale TOYOTA Olympia Hi Toyota prototypes shown available for sale TOYOTA Worldwide Partner Paralympic Partner Tog ODDS 0 ODDS OF WINNING A GOLD MEDAL A GOLD MEDAL Tin IN 2 IN 1 IN Ti I've been chasing a road to glory driven since I was a child you're telling your life is a game but it ain't a game to me the lights are calling my name yeah I got the energy to put it all on the line if you knock me down I'll get up again I'll get up again if you knock me down I'll get up again I'll get up again when we're free to move and you're free to move and you're free to move anything is possible,0.0,[],[],[],[],Car Manufacturer,"['Luxurious', 'Efficient', 'Powerful', 'Innovative', 'Strong', 'Spacious',  'Premium', 'Advanced', 'Reliable', 'Dynamic', 'Responsive', 'Safe', 'Robust', 'Easy', 'Transparent', 'Steamlined', 'Worry-free', 'Exceptional', 'Precision', 'Revolutionary', 'Electrifying', 'Hybrid', 'Smart', 'Quiet', 'Fast', 'New', 'Exciting', 'Fuel Efficient', 'Aerodynamic', 'Stylish', 'Durable', 'Versatile',  'Eco-friendly', 'Sustainable', 'Comfortable','Drive', 'Exceed', 'Surpass', 'Outperform',  'Accelerate', 'Control', 'Deliver', 'Optimize', 'Save','Performance', 'Efficiency', 'Power', 'Luxury', 'Precision', 'Technology', 'Room', 'Space', 'Progress', 'Research', 'Help', 'Comfort', 'Durability', 'Handling', 'Responsiveness', 'Safety',  'Aerodynamics', 'Strength', 'Speed', 'Acceleration', 'Torque', 'Engine', 'Midsize', 'Seven-Passenger', 'GPS', 'Emergency Braking', 'Car Finder', 'Pedestrian Detection', 'Remote Start', 'Pricing', 'Stability', 'Control', 'Craftsmanship', 'Reliability', 'Experience', 'Design', 'Miles', 'Snow', 'Snowy', 'Mountain', 'Assurance', 'Exchange', 'Test Drive', 'Innovation', 'Advanced Technology', 'Aerodynamic Design',  'Smart Features', 'Driver Assistance', 'Crash Protection',  'All-Wheel Drive', 'Fuel Economy', 'Electric Powertrain',  'Regenerative Braking', 'Quiet Cabin', 'Premium Interiors',  'Seamless Connectivity', 'Enhanced Suspension', 'LED Headlights']","['Acura', 'AlfaRomeo', 'Audi', 'BMW', 'Buick', 'Cadillac', 'Chevrolet', 'Chrysler', 'Dodge', 'Fiat', 'Ford', 'GeneralMotors', 'Genesis', 'GMC', 'Honda', 'Hyundai', 'Jaguar', 'Jeep', 'Kia', 'Lexus', 'Lincoln', 'Maserati', 'MercedesBenz', 'MINI', 'Nissan', 'Polestar', 'Porsche', 'Ram', 'Toyota']",0.29976708,[],[],0
Toyota,AD0570,0.0,"TEMPLE Mi Prototype shown options Prototype shown with options IA J Go Were all one team Were all one team Proud Partner of Team USA YE US TOYOTA Proud Partner of Team USA Lu Lo That is a great question. I gotta go. Long story short, you're probably fine. Sorry, man. No worries, we're not late. Let's go. Where am I going? What's going on? Seatbelt. Oh, God. Oh, funny. Go, go, go, go. Whoa! Seriously? Can I change the music? No. There he is. Nice shoes. Yeah, those are cool. Let's do this. Come on. See what happens when you're late? I'm already down. It actually wasn't my fault. I couldn't get it. Come on. I was not that late.",0.0,[],[],[],[],Car Manufacturer,"['Luxurious', 'Efficient', 'Powerful', 'Innovative', 'Strong', 'Spacious',  'Premium', 'Advanced', 'Reliable', 'Dynamic', 'Responsive', 'Safe', 'Robust', 'Easy', 'Transparent', 'Steamlined', 'Worry-free', 'Exceptional', 'Precision', 'Revolutionary', 'Electrifying', 'Hybrid', 'Smart', 'Quiet', 'Fast', 'New', 'Exciting', 'Fuel Efficient', 'Aerodynamic', 'Stylish', 'Durable', 'Versatile',  'Eco-friendly', 'Sustainable', 'Comfortable','Drive', 'Exceed', 'Surpass', 'Outperform',  'Accelerate', 'Control', 'Deliver', 'Optimize', 'Save','Performance', 'Efficiency', 'Power', 'Luxury', 'Precision', 'Technology', 'Room', 'Space', 'Progress', 'Research', 'Help', 'Comfort', 'Durability', 'Handling', 'Responsiveness', 'Safety',  'Aerodynamics', 'Strength', 'Speed', 'Acceleration', 'Torque', 'Engine', 'Midsize', 'Seven-Passenger', 'GPS', 'Emergency Braking', 'Car Finder', 'Pedestrian Detection', 'Remote Start', 'Pricing', 'Stability', 'Control', 'Craftsmanship', 'Reliability', 'Experience', 'Design', 'Miles', 'Snow', 'Snowy', 'Mountain', 'Assurance', 'Exchange', 'Test Drive', 'Innovation', 'Advanced Technology', 'Aerodynamic Design',  'Smart Features', 'Driver Assistance', 'Crash Protection',  'All-Wheel Drive', 'Fuel Economy', 'Electric Powertrain',  'Regenerative Braking', 'Quiet Cabin', 'Premium Interiors',  'Seamless Connectivity', 'Enhanced Suspension', 'LED Headlights']","['Acura', 'AlfaRomeo', 'Audi', 'BMW', 'Buick', 'Cadillac', 'Chevrolet', 'Chrysler', 'Dodge', 'Fiat', 'Ford', 'GeneralMotors', 'Genesis', 'GMC', 'Honda', 'Hyundai', 'Jaguar', 'Jeep', 'Kia', 'Lexus', 'Lincoln', 'Maserati', 'MercedesBenz', 'MINI', 'Nissan', 'Polestar', 'Porsche', 'Ram', 'Toyota']",0.3048549,['TEMPLE Mi Prototype shown options Prototype shown with options IA J Go Were all one team Were all one team Proud Partner of Team USA YE US TOYOTA Proud Partner of Team USA Lu Lo That is a great question'],[],0
Toyota,AD0624,0.0,"2 Prototype shown with options Prototype shown with options Cargo and load capacity limited by weight and distribution THE HYBRID TOYOTA Professional driver on closed course Do Not Attempt 3 They've said a lot of things about Toni Harris. They said she was too small. They said she was too slow. Too weak. They said she'd never get to the next level. Never inspire a new generation. Never get a football scholarship. Yeah, people have made a lot of assumptions about Toni. But I've never been a big fan of assumptions. And neither have we. Introducing the hybrid that will shatter perceptions. The all-new built-for-speed RAV4 hybrid. Toyota. Let's go places.",0.0,[],[],[],[],Car Manufacturer,"['Luxurious', 'Efficient', 'Powerful', 'Innovative', 'Strong', 'Spacious',  'Premium', 'Advanced', 'Reliable', 'Dynamic', 'Responsive', 'Safe', 'Robust', 'Easy', 'Transparent', 'Steamlined', 'Worry-free', 'Exceptional', 'Precision', 'Revolutionary', 'Electrifying', 'Hybrid', 'Smart', 'Quiet', 'Fast', 'New', 'Exciting', 'Fuel Efficient', 'Aerodynamic', 'Stylish', 'Durable', 'Versatile',  'Eco-friendly', 'Sustainable', 'Comfortable','Drive', 'Exceed', 'Surpass', 'Outperform',  'Accelerate', 'Control', 'Deliver', 'Optimize', 'Save','Performance', 'Efficiency', 'Power', 'Luxury', 'Precision', 'Technology', 'Room', 'Space', 'Progress', 'Research', 'Help', 'Comfort', 'Durability', 'Handling', 'Responsiveness', 'Safety',  'Aerodynamics', 'Strength', 'Speed', 'Acceleration', 'Torque', 'Engine', 'Midsize', 'Seven-Passenger', 'GPS', 'Emergency Braking', 'Car Finder', 'Pedestrian Detection', 'Remote Start', 'Pricing', 'Stability', 'Control', 'Craftsmanship', 'Reliability', 'Experience', 'Design', 'Miles', 'Snow', 'Snowy', 'Mountain', 'Assurance', 'Exchange', 'Test Drive', 'Innovation', 'Advanced Technology', 'Aerodynamic Design',  'Smart Features', 'Driver Assistance', 'Crash Protection',  'All-Wheel Drive', 'Fuel Economy', 'Electric Powertrain',  'Regenerative Braking', 'Quiet Cabin', 'Premium Interiors',  'Seamless Connectivity', 'Enhanced Suspension', 'LED Headlights']","['Acura', 'AlfaRomeo', 'Audi', 'BMW', 'Buick', 'Cadillac', 'Chevrolet', 'Chrysler', 'Dodge', 'Fiat', 'Ford', 'GeneralMotors', 'Genesis', 'GMC', 'Honda', 'Hyundai', 'Jaguar', 'Jeep', 'Kia', 'Lexus', 'Lincoln', 'Maserati', 'MercedesBenz', 'MINI', 'Nissan', 'Polestar', 'Porsche', 'Ram', 'Toyota']",0.48153335,"[""2 Prototype shown with options Prototype shown with options Cargo and load capacity limited by weight and distribution THE HYBRID TOYOTA Professional driver on closed course Do Not Attempt 3 They've said a lot of things about Toni Harris"", 'Toyota', 'The all-new built-for-speed RAV4 hybrid']","['hybrid', 'new']",2
Toyota,AD0625,0.0,C BACK TOYOTA Prototype shown with options Production model may vary C 1 driver Closed course Do not I I,0.0,[],[],[],[],Car Manufacturer,"['Luxurious', 'Efficient', 'Powerful', 'Innovative', 'Strong', 'Spacious',  'Premium', 'Advanced', 'Reliable', 'Dynamic', 'Responsive', 'Safe', 'Robust', 'Easy', 'Transparent', 'Steamlined', 'Worry-free', 'Exceptional', 'Precision', 'Revolutionary', 'Electrifying', 'Hybrid', 'Smart', 'Quiet', 'Fast', 'New', 'Exciting', 'Fuel Efficient', 'Aerodynamic', 'Stylish', 'Durable', 'Versatile',  'Eco-friendly', 'Sustainable', 'Comfortable','Drive', 'Exceed', 'Surpass', 'Outperform',  'Accelerate', 'Control', 'Deliver', 'Optimize', 'Save','Performance', 'Efficiency', 'Power', 'Luxury', 'Precision', 'Technology', 'Room', 'Space', 'Progress', 'Research', 'Help', 'Comfort', 'Durability', 'Handling', 'Responsiveness', 'Safety',  'Aerodynamics', 'Strength', 'Speed', 'Acceleration', 'Torque', 'Engine', 'Midsize', 'Seven-Passenger', 'GPS', 'Emergency Braking', 'Car Finder', 'Pedestrian Detection', 'Remote Start', 'Pricing', 'Stability', 'Control', 'Craftsmanship', 'Reliability', 'Experience', 'Design', 'Miles', 'Snow', 'Snowy', 'Mountain', 'Assurance', 'Exchange', 'Test Drive', 'Innovation', 'Advanced Technology', 'Aerodynamic Design',  'Smart Features', 'Driver Assistance', 'Crash Protection',  'All-Wheel Drive', 'Fuel Economy', 'Electric Powertrain',  'Regenerative Braking', 'Quiet Cabin', 'Premium Interiors',  'Seamless Connectivity', 'Enhanced Suspension', 'LED Headlights']","['Acura', 'AlfaRomeo', 'Audi', 'BMW', 'Buick', 'Cadillac', 'Chevrolet', 'Chrysler', 'Dodge', 'Fiat', 'Ford', 'GeneralMotors', 'Genesis', 'GMC', 'Honda', 'Hyundai', 'Jaguar', 'Jeep', 'Kia', 'Lexus', 'Lincoln', 'Maserati', 'MercedesBenz', 'MINI', 'Nissan', 'Polestar', 'Porsche', 'Ram', 'Toyota']",0.34566832,['C BACK TOYOTA Prototype shown with options Production model may vary C 1 driver Closed course Do not I I'],[],0
Toyota,AD0682,0.0,"and were per special and TAXI TAXI TAXI Bay Bay Tu HF MA W A TOYOTA Prototype shown with options F and accuracy navigation upon many factors Use sense available In Owner s Manual for C and epic Never 7 Is dependent many net 5 Manuel for Stunts dangerous Never Get in! Get in! I can't see it! There's no room! Go on without me! I got room. Hop in. Okay. Save yourselves! Yeah! So, this is Adam. No! Take the horse! I'll hold it! No! No! No! No! No! No! No! No! No! No! No! No! No! No! No! No! I'll hold it off! The critter's got an ugly mouth. That's not its mouth. I just had this washed. You guys go! I can't fit! Get in, Bryan! Thanks, mom! Hey, buddy. Howdy. Again? Go wherever they need you. The all-new Highlander. Toyota. Let's Go Places.",0.0,[],[],[],[],Car Manufacturer,"['Luxurious', 'Efficient', 'Powerful', 'Innovative', 'Strong', 'Spacious',  'Premium', 'Advanced', 'Reliable', 'Dynamic', 'Responsive', 'Safe', 'Robust', 'Easy', 'Transparent', 'Steamlined', 'Worry-free', 'Exceptional', 'Precision', 'Revolutionary', 'Electrifying', 'Hybrid', 'Smart', 'Quiet', 'Fast', 'New', 'Exciting', 'Fuel Efficient', 'Aerodynamic', 'Stylish', 'Durable', 'Versatile',  'Eco-friendly', 'Sustainable', 'Comfortable','Drive', 'Exceed', 'Surpass', 'Outperform',  'Accelerate', 'Control', 'Deliver', 'Optimize', 'Save','Performance', 'Efficiency', 'Power', 'Luxury', 'Precision', 'Technology', 'Room', 'Space', 'Progress', 'Research', 'Help', 'Comfort', 'Durability', 'Handling', 'Responsiveness', 'Safety',  'Aerodynamics', 'Strength', 'Speed', 'Acceleration', 'Torque', 'Engine', 'Midsize', 'Seven-Passenger', 'GPS', 'Emergency Braking', 'Car Finder', 'Pedestrian Detection', 'Remote Start', 'Pricing', 'Stability', 'Control', 'Craftsmanship', 'Reliability', 'Experience', 'Design', 'Miles', 'Snow', 'Snowy', 'Mountain', 'Assurance', 'Exchange', 'Test Drive', 'Innovation', 'Advanced Technology', 'Aerodynamic Design',  'Smart Features', 'Driver Assistance', 'Crash Protection',  'All-Wheel Drive', 'Fuel Economy', 'Electric Powertrain',  'Regenerative Braking', 'Quiet Cabin', 'Premium Interiors',  'Seamless Connectivity', 'Enhanced Suspension', 'LED Headlights']","['Acura', 'AlfaRomeo', 'Audi', 'BMW', 'Buick', 'Cadillac', 'Chevrolet', 'Chrysler', 'Dodge', 'Fiat', 'Ford', 'GeneralMotors', 'Genesis', 'GMC', 'Honda', 'Hyundai', 'Jaguar', 'Jeep', 'Kia', 'Lexus', 'Lincoln', 'Maserati', 'MercedesBenz', 'MINI', 'Nissan', 'Polestar', 'Porsche', 'Ram', 'Toyota']",0.43792132,"[""and were per special and TAXI TAXI TAXI Bay Bay Tu HF MA W A TOYOTA Prototype shown with options F and accuracy navigation upon many factors Use sense available In Owner s Manual for C and epic Never 7 Is dependent many net 5 Manuel for Stunts dangerous Never Get in! Get in! I can't see it! There's no room! Go on without me! I got room"", 'Toyota', 'The all-new Highlander']",['save'],1
Toyota,AD0735,0.0,"TOYOTA We believe there is and strength in all hope TOYOTA Proud Partner of Team USA C _ JESSICA LONG Paralympic Gold Medalist Mrs. Long? Yes? We've found a baby girl for your adoption, but there's some things you need to know. She's in Siberia, and she was born with a rare condition. Her legs will need to be amputated. I know this is difficult to hear. Her life, it won't be easy. Mrs. Long? It might not be easy, but it'll be amazing. I can't wait to meet her. We believe there is hope and strength in all of us. Toyota, proud partner of Team USA.",0.0,[],[],[],[],Car Manufacturer,"['Luxurious', 'Efficient', 'Powerful', 'Innovative', 'Strong', 'Spacious',  'Premium', 'Advanced', 'Reliable', 'Dynamic', 'Responsive', 'Safe', 'Robust', 'Easy', 'Transparent', 'Steamlined', 'Worry-free', 'Exceptional', 'Precision', 'Revolutionary', 'Electrifying', 'Hybrid', 'Smart', 'Quiet', 'Fast', 'New', 'Exciting', 'Fuel Efficient', 'Aerodynamic', 'Stylish', 'Durable', 'Versatile',  'Eco-friendly', 'Sustainable', 'Comfortable','Drive', 'Exceed', 'Surpass', 'Outperform',  'Accelerate', 'Control', 'Deliver', 'Optimize', 'Save','Performance', 'Efficiency', 'Power', 'Luxury', 'Precision', 'Technology', 'Room', 'Space', 'Progress', 'Research', 'Help', 'Comfort', 'Durability', 'Handling', 'Responsiveness', 'Safety',  'Aerodynamics', 'Strength', 'Speed', 'Acceleration', 'Torque', 'Engine', 'Midsize', 'Seven-Passenger', 'GPS', 'Emergency Braking', 'Car Finder', 'Pedestrian Detection', 'Remote Start', 'Pricing', 'Stability', 'Control', 'Craftsmanship', 'Reliability', 'Experience', 'Design', 'Miles', 'Snow', 'Snowy', 'Mountain', 'Assurance', 'Exchange', 'Test Drive', 'Innovation', 'Advanced Technology', 'Aerodynamic Design',  'Smart Features', 'Driver Assistance', 'Crash Protection',  'All-Wheel Drive', 'Fuel Economy', 'Electric Powertrain',  'Regenerative Braking', 'Quiet Cabin', 'Premium Interiors',  'Seamless Connectivity', 'Enhanced Suspension', 'LED Headlights']","['Acura', 'AlfaRomeo', 'Audi', 'BMW', 'Buick', 'Cadillac', 'Chevrolet', 'Chrysler', 'Dodge', 'Fiat', 'Ford', 'GeneralMotors', 'Genesis', 'GMC', 'Honda', 'Hyundai', 'Jaguar', 'Jeep', 'Kia', 'Lexus', 'Lincoln', 'Maserati', 'MercedesBenz', 'MINI', 'Nissan', 'Polestar', 'Porsche', 'Ram', 'Toyota']",0.31657216,"['TOYOTA We believe there is and strength in all hope TOYOTA Proud Partner of Team USA C _ JESSICA LONG Paralympic Gold Medalist Mrs', 'Toyota, proud partner of Team USA']",['strength'],1
Toyota,AD0793,0.0,"4 k After Brian lost his eyesight the brothers went on to win Paralympic START YOUR IMPOSSIBLE TOYOTA TOYOTA d v d TOYOTA worldwide Olympic Partner GREENSPAN Bud Network Lid Productions Inc rights Yeah, you're doing it! Slow... Come on, soap boat! No! Push! What? Brian, we have found that you have a condition known as Stargardt macular degeneration. At this time, there is no treatment. Let's go. Brian, Brian, Brian! Over, over! Tree, tree, tree! Come on! I'll take care of it. I'll go have a look. Push, push, push! We did it! The McTuber brothers take it home. We did it! Toyota. Start your impossible.",0.0,[],[],[],[],Car Manufacturer,"['Luxurious', 'Efficient', 'Powerful', 'Innovative', 'Strong', 'Spacious',  'Premium', 'Advanced', 'Reliable', 'Dynamic', 'Responsive', 'Safe', 'Robust', 'Easy', 'Transparent', 'Steamlined', 'Worry-free', 'Exceptional', 'Precision', 'Revolutionary', 'Electrifying', 'Hybrid', 'Smart', 'Quiet', 'Fast', 'New', 'Exciting', 'Fuel Efficient', 'Aerodynamic', 'Stylish', 'Durable', 'Versatile',  'Eco-friendly', 'Sustainable', 'Comfortable','Drive', 'Exceed', 'Surpass', 'Outperform',  'Accelerate', 'Control', 'Deliver', 'Optimize', 'Save','Performance', 'Efficiency', 'Power', 'Luxury', 'Precision', 'Technology', 'Room', 'Space', 'Progress', 'Research', 'Help', 'Comfort', 'Durability', 'Handling', 'Responsiveness', 'Safety',  'Aerodynamics', 'Strength', 'Speed', 'Acceleration', 'Torque', 'Engine', 'Midsize', 'Seven-Passenger', 'GPS', 'Emergency Braking', 'Car Finder', 'Pedestrian Detection', 'Remote Start', 'Pricing', 'Stability', 'Control', 'Craftsmanship', 'Reliability', 'Experience', 'Design', 'Miles', 'Snow', 'Snowy', 'Mountain', 'Assurance', 'Exchange', 'Test Drive', 'Innovation', 'Advanced Technology', 'Aerodynamic Design',  'Smart Features', 'Driver Assistance', 'Crash Protection',  'All-Wheel Drive', 'Fuel Economy', 'Electric Powertrain',  'Regenerative Braking', 'Quiet Cabin', 'Premium Interiors',  'Seamless Connectivity', 'Enhanced Suspension', 'LED Headlights']","['Acura', 'AlfaRomeo', 'Audi', 'BMW', 'Buick', 'Cadillac', 'Chevrolet', 'Chrysler', 'Dodge', 'Fiat', 'Ford', 'GeneralMotors', 'Genesis', 'GMC', 'Honda', 'Hyundai', 'Jaguar', 'Jeep', 'Kia', 'Lexus', 'Lincoln', 'Maserati', 'MercedesBenz', 'MINI', 'Nissan', 'Polestar', 'Porsche', 'Ram', 'Toyota']",0.16906184,[],[],0
Toyota,AD0794,0.0,"Pro model available spring THE TUNDRA TUNDRA TUNDRA Closed course Do not attempt TOYOTA Is Inherently dangerous Abusive use may in bodily harm or vehicle damage Wear all and do not allow passengers In cargo area PROCEED YOUR OWN RISK JONES What's up, Jones? Jones. Joe! Oh, hey, Jones. I'm worried. Jones. Jones. Jones. Woo! Jonas? Yeah, it's keeping up with the Joneses now. Hmm. Try to keep up. Do wherever you are. Stay ahead in the all-new Tundra.",0.0,[],[],[],[],Car Manufacturer,"['Luxurious', 'Efficient', 'Powerful', 'Innovative', 'Strong', 'Spacious',  'Premium', 'Advanced', 'Reliable', 'Dynamic', 'Responsive', 'Safe', 'Robust', 'Easy', 'Transparent', 'Steamlined', 'Worry-free', 'Exceptional', 'Precision', 'Revolutionary', 'Electrifying', 'Hybrid', 'Smart', 'Quiet', 'Fast', 'New', 'Exciting', 'Fuel Efficient', 'Aerodynamic', 'Stylish', 'Durable', 'Versatile',  'Eco-friendly', 'Sustainable', 'Comfortable','Drive', 'Exceed', 'Surpass', 'Outperform',  'Accelerate', 'Control', 'Deliver', 'Optimize', 'Save','Performance', 'Efficiency', 'Power', 'Luxury', 'Precision', 'Technology', 'Room', 'Space', 'Progress', 'Research', 'Help', 'Comfort', 'Durability', 'Handling', 'Responsiveness', 'Safety',  'Aerodynamics', 'Strength', 'Speed', 'Acceleration', 'Torque', 'Engine', 'Midsize', 'Seven-Passenger', 'GPS', 'Emergency Braking', 'Car Finder', 'Pedestrian Detection', 'Remote Start', 'Pricing', 'Stability', 'Control', 'Craftsmanship', 'Reliability', 'Experience', 'Design', 'Miles', 'Snow', 'Snowy', 'Mountain', 'Assurance', 'Exchange', 'Test Drive', 'Innovation', 'Advanced Technology', 'Aerodynamic Design',  'Smart Features', 'Driver Assistance', 'Crash Protection',  'All-Wheel Drive', 'Fuel Economy', 'Electric Powertrain',  'Regenerative Braking', 'Quiet Cabin', 'Premium Interiors',  'Seamless Connectivity', 'Enhanced Suspension', 'LED Headlights']","['Acura', 'AlfaRomeo', 'Audi', 'BMW', 'Buick', 'Cadillac', 'Chevrolet', 'Chrysler', 'Dodge', 'Fiat', 'Ford', 'GeneralMotors', 'Genesis', 'GMC', 'Honda', 'Hyundai', 'Jaguar', 'Jeep', 'Kia', 'Lexus', 'Lincoln', 'Maserati', 'MercedesBenz', 'MINI', 'Nissan', 'Polestar', 'Porsche', 'Ram', 'Toyota']",0.35721904,"[""Pro model available spring THE TUNDRA TUNDRA TUNDRA Closed course Do not attempt TOYOTA Is Inherently dangerous Abusive use may in bodily harm or vehicle damage Wear all and do not allow passengers In cargo area PROCEED YOUR OWN RISK JONES What's up, Jones? Jones""]",[],0
Vroom,AD0739,1.0,"d DEALERSHIP TE TH ED Can Do Not Attempt get in So, are you going to buy the car? Please, if I could just go home and discuss things with my wife. I've been here all weekend. You can leave any time you want. No! Never go to a dealership again. Well, that was painless. Go to vroom.com, buy a car, and we'll deliver it straight to you.",0.0,[],[],[],[],Car Sales & Services Platform,"['easy', 'perfect', 'love', 'expert', 'really', 'found', 'glad', 'finally', 'well', 'reviews', 'drama', 'painless', 'deliver', 'respectful', 'haggled', 'flaky', 'straight', 'checked', 'happy', 'help', 'upsell', 'answers']","['Carvana', 'Vroom', 'Carscom', 'Carmax']",0.20149018,[],"['deliver', 'straight']",2
Vroom,AD0799,1.0,"Go Le ta For Stop STOP We Vi We Di e I'm finally gonna sell my car. She's finally gonna sell her car! Hence, time to charm. Was the buyer respectful? Was he nice? Well, we haggled over price. Woo! But I'm finally gonna sell my car. I'm finally gonna sell my car. He backed out. Ugh. Never deal with flaky buyers again. Vroom bought your car? Yeah. They really came through. Sell your car entirely online on vroom.com.",0.0,[],[],[],[],Car Sales & Services Platform,"['easy', 'perfect', 'love', 'expert', 'really', 'found', 'glad', 'finally', 'well', 'reviews', 'drama', 'painless', 'deliver', 'respectful', 'haggled', 'flaky', 'straight', 'checked', 'happy', 'help', 'upsell', 'answers']","['Carvana', 'Vroom', 'Carscom', 'Carmax']",0.26879543,[],"['really', 'finally', 'haggled', 'flaky']",4
Wallbox,AD0800,0.0,"Seth T was struck by lightning May Embrace electricity Yeah, since that day, electricity and I, we don't get along very well. But I can finally start moving forward, thanks to Wallbox. The safe and smart way to charge your car.",0.0,[],[],[],[],Car Accessories & Related Services,"['safe', 'protect', 'protected', 'protection', 'smart', 'factories', 'materials', 'workers', 'quality', 'custom fit', 'certified', 'overseas production', 'fits', 'laser measured', 'customized', 'non-toxic', 'family mentality', 'no drill']","['Michelin', 'Wallbox', 'Weathertech']",0.0012583071,[],"['safe', 'smart']",2
Weathertech,AD0353,0.0,"Weather Tech AMERICAN FACTORIES AMERICAN RAW MATERIALS Weather ED You want a loan to build a factory in America? You can't do that. Nobody builds factories in the U.S. anymore. You can't do that. Using American raw materials makes no sense. You can't do that. You want to hire workers here in the States? They're too expensive. You can't do that. Fortunately, we didn't listen to the experts. At WeatherTech, we built American factories. We use American raw materials, and we hire American workers. WeatherTech.com, proudly made in America. Quality like this? You can't do that.",0.0,[],[],[],[],Car Accessories & Related Services,"['safe', 'protect', 'protected', 'protection', 'smart', 'factories', 'materials', 'workers', 'quality', 'custom fit', 'certified', 'overseas production', 'fits', 'laser measured', 'customized', 'non-toxic', 'family mentality', 'no drill']","['Michelin', 'Wallbox', 'Weathertech']",0.33312964,"['We use American raw materials, and we hire American workers', 'At WeatherTech, we built American factories', 'Nobody builds factories in the U']","['factories', 'materials', 'workers', 'quality']",4
Weathertech,AD0520,0.0,ALERT 0 C Teri ch Tech don Tech IN Weather AMERICA MADE MADE IN AMERICA Just how far does WeatherTech go to protect your vehicle? I'm on it. WeatherTech. Made Right in America.,0.0,[],[],[],[],Car Accessories & Related Services,"['safe', 'protect', 'protected', 'protection', 'smart', 'factories', 'materials', 'workers', 'quality', 'custom fit', 'certified', 'overseas production', 'fits', 'laser measured', 'customized', 'non-toxic', 'family mentality', 'no drill']","['Michelin', 'Wallbox', 'Weathertech']",0.32150692,"[""ALERT 0 C Teri ch Tech don Tech IN Weather AMERICA MADE MADE IN AMERICA Just how far does WeatherTech go to protect your vehicle? I'm on it""]",['protect'],1
Weathertech,AD0577,1.0,Do Ce At we built our new factory right here in America that the way its supposed to be Weather ,0.0,[],[],[],[],Car Accessories & Related Services,"['safe', 'protect', 'protected', 'protection', 'smart', 'factories', 'materials', 'workers', 'quality', 'custom fit', 'certified', 'overseas production', 'fits', 'laser measured', 'customized', 'non-toxic', 'family mentality', 'no drill']","['Michelin', 'Wallbox', 'Weathertech']",0.20651238,[],[],0
Weathertech,AD0630,1.0,"Comfort Comfort Pet by LEVEL 1 RD LAB FDA Compliant IOU Non Toxic RY FREE LEAD Toxic FREE Lead MERCURY steel bow is under NSF Home Human Food Grade MUS steel NSF Homo Dy Weather Engineered in USA Stainless Steel NSF Stainless steel bow is under NSF Home Products CAD CM Through American ingenuity and expertise, the WeatherTech Floor Liner has changed the way that vehicle floors are protected. And now we've changed the way to keep your pets safe. The Pet Comfort Feeding System. 100% non-toxic and certified by the NSF. WeatherTech and Pet Comfort. Doing it right in America.",0.0,[],[],[],[],Car Accessories & Related Services,"['safe', 'protect', 'protected', 'protection', 'smart', 'factories', 'materials', 'workers', 'quality', 'custom fit', 'certified', 'overseas production', 'fits', 'laser measured', 'customized', 'non-toxic', 'family mentality', 'no drill']","['Michelin', 'Wallbox', 'Weathertech']",0.27048692,"['100% non-toxic and certified by the NSF', 'Comfort Comfort Pet by LEVEL 1 RD LAB FDA Compliant IOU Non Toxic RY FREE LEAD Toxic FREE Lead MERCURY steel bow is under NSF Home Human Food Grade MUS steel NSF Homo Dy Weather Engineered in USA Stainless Steel NSF Stainless steel bow is under NSF Home Products CAD CM Through American ingenuity and expertise, the WeatherTech Floor Liner has changed the way that vehicle floors are protected']","['certified', 'non-toxic']",2
Weathertech,AD0740,0.0,"Wen We Io Ba ch Wade At WeatherTech, I'm very proud of the work that I do. It also helps a lot when you know you're appreciated for what you're doing. I can be proud of where I work. Like, I love telling people I work at WeatherTech. I would wear my WeatherTech shirt anywhere. I love that it is a team and family mentality here. They gave me the chance to prove that I'm good at what I do. Working hard and using your talents still means something here in America. WeatherTech.",0.0,[],[],[],[],Car Accessories & Related Services,"['safe', 'protect', 'protected', 'protection', 'smart', 'factories', 'materials', 'workers', 'quality', 'custom fit', 'certified', 'overseas production', 'fits', 'laser measured', 'customized', 'non-toxic', 'family mentality', 'no drill']","['Michelin', 'Wallbox', 'Weathertech']",0.17536575,[],[],0
Weathertech,AD0741,1.0,"Weather eh At WeatherTech, we don't need to bring jobs back to America. Stop overseas production. Or return our engineering and design back to the States. No way. No way. To us, coming back doesn't make any sense. You want to know why? Because we never left. We never left. At WeatherTech, we're not bringing manufacturing back to the USA. Because the truth is, we never left. WeatherTech. Made in America for decades.",0.0,[],[],[],[],Car Accessories & Related Services,"['safe', 'protect', 'protected', 'protection', 'smart', 'factories', 'materials', 'workers', 'quality', 'custom fit', 'certified', 'overseas production', 'fits', 'laser measured', 'customized', 'non-toxic', 'family mentality', 'no drill']","['Michelin', 'Wallbox', 'Weathertech']",0.20953418,[],[],0
